iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
211,21034796876.7,21034796876.7,21034738960.3,692133604.600189,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
212,21034796876.7,21034796876.7,21034738960.3,690749337.3909886,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
213,21034796876.7,21034796876.7,21034738960.3,689367838.7162066,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
214,21034796876.7,21034805644.1,21034738960.3,687989103.0387741,0.0,0.0,destroy_random_route,repair_random,0.0
215,21034796876.7,21034796876.7,21034738960.3,686613124.8326966,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
216,21034796876.7,21034796876.7,21034738960.3,685239898.5830312,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
217,21034796876.7,21034796876.7,21034738960.3,683869418.7858651,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
218,21034796876.7,21034805592.5,21034738960.3,682501679.9482933,0.0,0.0,destroy_random_route,repair_greedy,0.0
219,21034796876.7,21034796876.7,21034738960.3,681136676.5883968,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
220,21034796876.7,21034796876.7,21034738960.3,679774403.23522,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
221,21034796876.7,21034805663.499996,21034738960.3,678414854.4287496,0.0,0.0,destroy_random_route,repair_random,0.0
222,21034796876.7,21034796876.7,21034738960.3,677058024.719892,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
223,21034796876.7,21034796876.7,21034738960.3,675703908.6704522,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
224,21034796876.7,21034796876.7,21034738960.3,674352500.8531114,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
225,21034796876.7,21034796876.7,21034738960.3,673003795.8514051,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
226,21034796876.7,21034796876.7,21034738960.3,671657788.2597023,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
